#### Annotations par 3 annotateurs (Adrien, Benoît, Lucie) de phrases extraites de Wikipedia 
#### adjudication et suppression des phrases mal formées
#### lexique pour le verbe affecter :
####	sens 1 : causer un état Ex. la nouvelle l'a beaucoup affecté / cette maladie affecte le cerveau
####	sens 2 : apparaître comme, afficher, faire semblant Ex. Il affectait la sérénité
####	sens 3 : apprécier Ex. les jeunes affectent les voyages
####	sens 4 : mettre/attribuer Ex. le gouvernement a affecté des policiers à la protection des mines


affecter#4#	364	De fait les premières machines \( 8601 à 8608 \) furent affectées dans un premier temps aux dépôts de Metz et de Sarreguemines pour les dessertes locales et les suivantes à Strasbourg , et accessoirement à ceux de Sarrebourg , Haguenau et Colmar , pour assurer le trafic de banlieue .
affecter#4#	328	Les points de code U + FDD à U + FDEF sont réservées par le standard Unicode pour un usage interne et ne sont pas affectées à un caractère .
affecter#1#	389	La Guerre franco-prussienne de 1871 avait considérablement affecté le monde musical et provoqué en particulier une scission au sein de la Société nationale de musique qui avait été fondée par Saint-Saëns en 1871 .
affecter#4#	155	Durant la Première Guerre mondiale , il est affecté au service de géologie militaire .
affecter#1#	391	Ils sont toutefois particulièrement affectés par la pollution qui les font beaucoup souffrir .
affecter#1#	287	Cependant , la Cour suprême d'Israël , dans un arrêt du 30 mai 2004 , a aussi jugé que « les opérations militaires des forces de défense israéliennes à Rafah , dans la mesure où elles affectent des civils , sont régies par la quatrième convention de La Haye concernant les lois et coutumes de la guerre sur terre de 1907 ...
affecter#1#	313	Cela l'affecte - il détruira le manuscrit en le brûlant - mais peu de temps après il remporte le premier prix d'un concours de poésie , et on lui souhaite plus de chance pour le second roman , ce qui le pousse à continuer d'écrire .
affecter#1#	154	La vibriose est une maladie bactérienne , provoquée par une bactérie du genre Vibrio , qui affecte notamment les poissons et les crevettes .
affecter#1#	219	Elle est en revanche peu affectée par la guerre de Trente Ans qui ravage la région .
affecter#4#	293	En décembre 1937 , le bataillon fut affecté à Rawalpindi qui faisait alors partie de l'Inde puis à Razani .
affecter#1#	73	La Normalisation en Tchécoslovaquie affecte durement l'École qui perd une partie de ses professeurs émigrés ou contraints à l'exil ou simplement renvoyés suite au « » idéologique du corps enseignant forcé d'appartenir au Parti communiste tchécoslovaque .
affecter#4#	341	Après la création du réseau ferroviaire d'Alsace-Lorraine \( AL \) , si leur territoire de prédilection resta la Lorraine avec les dépôts de Metz , Sarreguemines et Thionville , certaines furent affectées en Alsace aux dépôts de Hausbergen et Mulhouse .
affecter#4#	282	Depuis 2006 une rame complète est affectée à ce service , permettant une gamme plus complète de mesures , ainsi que l'hébergement à bord du personnel  ;
affecter#1#	195	La parole est affectée , et la victime montre habituellement une dyspnée , une cyanose , et de l'hypotension .
affecter#4#	397	Trouver une solution à un problème de PPC consiste à affecter une valeur à chaque variable , de telle sorte que contraintes soient satisfaites .
affecter#4#	254	Pour cela , il est très souvent nécessaire d'affecter en même temps les ressources nécessaires à l'exécution de ces tâches .
affecter#4#	86	Il est affecté au TER Languedoc-Roussillon et attaché au dépôt de Béziers .
affecter#1#	265	Aussi , son équipe a identifié plusieurs gènes responsables de maladies rares , comme l'ataxie spastique de Charlevoix-Saguenay et le syndrome de Leigh type Canadien-français \( aussi connue sous le nom d'acidose lactique \) , qui affectent plusieurs familles au Saguenay , région dont il est natif .
affecter#1#	121	Boffin W. Felten de l'Université l'Université de Princeton dit dans son blog [ 3 ] que les trous apparents sont similaires à ceux ayant affecté les machines à voter à écran tactile Diebold Inc . ' s utilisées aux États-Unis d'Amérique .
affecter#4#	116	Walter Langkowski , voulant préserver le jeune homme , l'affecta dans la Division Gamma .
affecter#1#	225	La propagation des ondes , particulièrement en milieu fermé , étant souvent affecté par des parcours " hasardeux " \( dus aux échos \) il y a lieu de rechercher le meilleur emplacement au récepteur , en le déplaçant quelque peu jusqu'à obtenir le meilleur signal .
affecter#1#	167	Les dommages de guerre , notamment les bombardements aériens qui affectent des monuments uniques sont classés comme du vandalisme ;
affecter#1#	66	Ce sont surtout les industries manufacturières qui ont été le plus particulièrement affectées par la récession , puisque leur production a chuté de plus de 21 points entre les deux dates .
affecter#1#	171	Récemment , Vadodara fut affecté par le terrible tremblement de terre du 26 janvier 2001 .
affecter#1#	33	De nombreux coûts qui ne sont pas pris en charge par le promoteur peuvent en effet affecter négativement la rentabilité globale d'un projet .
affecter#4#	43	L'abbaye attirant à elle une foule de laïcs à son service , une chapelle leur est d'abord affectée dans la crypte .
affecter#1#	47	La réalisation du référendum révocatoire présidentiel , avec le triomphe du président Chavez soutenu par 60 % des suffrages , a amélioré l'ambiance politique et a affecté positivement l'économie .
affecter#4#	15	L'année suivante , en avril 1794 , Gérard fut affecté à la 71e demi-brigade commandée par Bernadotte , et faisant partie de l'armée du Nord .
affecter#1#	296	Les dépressions des latitudes moyennes en évolution très rapides , dites bombes causent les tempêtes qui affectent les régions hors des Tropiques .
affecter#1#	5	Le dogme a pour principale fonction d'écarter de la foi les innombrables déformations ou aberrations qui ont pu l'affecter dans le passé , ou qui l'affectent encore .
affecter#1#	5	Le dogme a pour principale fonction d'écarter de la foi les innombrables déformations ou aberrations qui ont pu l'affecter dans le passé , ou qui l'affectent encore .
affecter#4#	383	il est affecté à l'armée d'Italie .
affecter#4#	370	La T 3 6114 , quant à elle , après avoir été affectée à diverses entreprises au Luxembourg , appartient à une association de ce pays train 1900 .
affecter#4#	117	l'économie ainsi réalisée était censée être affectée en partie à l'entretien de la demeure des moniales  ;
affecter#1#	321	Elles nous interrogent sur les changements culturels , écologiques et climatiques qui ont affecté cette zone .
affecter#1#	289	L'énorme pression de jouer dans la LNH affectera sa santé .
affecter#1#	399	Il a souvent été dit que Chandrasekhar avait été très affecté par cette controverse avec Eddington et c'est cette thèse que présente son biographe Kameshwar Wali , suggérant même que ce jugement définitif par une des sommités de son époque porta longtemps ombrage à Chandrasekhar , à tel point qu'il jouera un rôle dans la décision de Chandrasekhar d'émigrer vers les États-Unis pour pouvoir exercer ses talents .
affecter#1#	233	Par la suite de nombreuses modifications ont affecté cette gare , en particulier de 1911 à 1915 , et de 1923 à 1928 , modifiant l'affectation des espaces et la distribution des services .
affecter#1#	320	La distribution entre le plasma et les érythrocytes est affectée par plusieurs paramètres  :
affecter#4#	89	De retour en Tunisie , il est affecté au service du général Kefi .
affecter#1#	60	L'Économie de la Pologne vient de subir , en quinze ans , de profonds changements , qui ont affecté , à des rythmes divers tous les secteurs , dans le but de se préparer pour l'adhésion à l'Union européenne , dont les négociations ont démarré dès 1994 .
affecter#1#	190	Ces événements accroissent l'Euroscepticisme en Croatie qui affecte le support au HDZ .
affecter#4#	114	En 1951 , il a été affecté au département des finances à La Haye au service des impôts directs .
affecter#4#	246	Il fut ensuite affecté à Rome sous Sévère Alexandre à des postes de gestion financière  :
affecter#1#	95	Cette profondeur peut être grandement affectée par la turbidité saisonnière .
affecter#1#	373	Il semble que le mercure et d'autres métaux lourds puissent aussi développer des effets de ce type ou affecter certaines fonctions locomotrices et de l'attention ou de la mémoire .
affecter#1#	91	L'évêque de Marseille , Proculus , encourut l'indignation de ce pape pour avoir affecté les droits de métropolitain sur la deuxième Narbonaise .
affecter#1#	374	Elle doit être soigneusement modelisée afin de ne pas affecter le rendement lors de l'industrialisation \( " scale-up " \) du procédé .
affecter#1#	28	Comme l'émail est semi-translucide , la couleur de la dentine \( ou de tout matériau de réparation dentaire \) sous l'émail affecte fortement l'apparence de la dent .
affecter#1#	194	La crise politique de 2006 , suite à la longue désignation du premier ministre , aurait pu affecter l'économie ukrainienne .
affecter#4#	342	Cette locomotive construite par la société Lokomotivfabrik Hohenzollern en 1909 fut affectée au dépôt de Provins pour le compte des Chemins de Fer Secondaire du Nord-Est .
affecter#1#	247	Ces transitoires d'attaque sont des phénomènes qui peuvent durer de 20 ms jusqu'à 200 , voire 300 ms , selon les instruments , et qui affectent toute modification de la perception du timbre .
affecter#1#	78	La quantité de lumière réfractée affecte la luminosité de la Lune au milieu de l'éclipse , et dépend de plusieurs facteurs .
affecter#1#	252	La phobie des seringues est une phobie spécifique qui affecte plus de 10 % de la population .
affecter#1#	147	La perte des neurones est d'environ 50 % sur le cortex et affecte la production de noradrénaline et par la suite l'humeur et d'autres manifestations comportementales .
affecter#1#	224	Si l'on choisit le courant dans R 1 et R 2 suffisamment grand \( par exemple 10 Ibo \) , les variations de Ibo en fonction de la température affectent peu Vbmo , et donc Ieo est bien stable .
affecter#1#	13	- L'exportation de poulets vivants a chuté , mais jusqu'ici les exportations de volaille congelée n'ont pas été affectées selon Mme Sudarat Keyuraphan , Ministre de l'Agriculture qui espère 350 000 tonnes de poulets surgelés exportés en 2006 .
affecter#1#	261	Des mutations peuvent affecter cet ADN  ;
affecter#1#	204	- Voir " historique " dans la " Présentation " du site du Comité parlementaire belge de controle et de surveillance des services secrets , crées suite aux divers événements ayant affecté la Belgique dans les années 1980 , dont les massacres du Brabant
affecter#1#	189	En 1905 , l'union politique entre la Suède et la Norvège a été dissoute , mais ceci n'a pas affecté la coopération dans l'union monétaire .
affecter#1#	392	Heureusement , la prévision s'est avérée bonne car le juin 19 , une des plus violentes tempêtes du siècle affecta La Manche .
affecter#4#	17	ce constat intuitif - la justification acoustique sera bien sûr postérieure - a tout naturellement conduit à affecter un même nom aux deux hauteurs en question .
affecter#1#	181	- Si un User Mode Linux plante , le système hôte n'est pas affecté .
affecter#4#	68	Dans " Métaphysique " , Aristote explique qu'Eurytos affectait un nombre aux personnes , aux animaux , aux plantes et aux figures géométriques \( le triangle et le carré \) .
affecter#1#	149	Les neurosciences désignent cette surabondance sous le nom de " redondance " où neurones d'un groupement opérationnel ne sont pas utilisés et leur disparition n'affectera pas le fonctionnement de ce groupement , en refaisant de nouveaux circuits neuronaux par " recâblage " des synapses .
affecter#1#	4	On y trouve la marque d'une inquiétude , voire d'un déséquilibre psychique qui affecteront Schumann tout au long de sa vie .
affecter#1#	220	De ce fait , ce système qui s'adresse à des envois unitaires relativement légers , a été plus particulièrement affecté par la concurrence routière , et se trouve dans une phase de déclin  ;
affecter#1#	280	Par un effet de bord les premiers retour semble indiquer que ce patch affeterai également la capacité à servir une partie sur réseau local \( IPX \) .
affecter#1#	57	L'idéal serait évidemment de le faire sans affecter la croissance économique  ;
affecter#4#	381	- Les systèmes positionnels utilisent un symbole pour chaque unité , la place de ces symboles dans l'écriture du nombre indiquant le poids qui leur est affecté \( poids 1 , poids n , poids nÂ² , ... pour une base n \) .
affecter#4#	238	Il est affecté aux Angels de Los Angeles , le club affilié aux Dodgers dans la Ligue de la côte pacifique .
affecter#1#	218	Des conséquences plus profondes affectent le tissu économique pays , avec une industrialisation de nouvelles régions , et surtout la société elle-même .
affecter#4#	208	En 1936 , Hitler fit concevoir par Ferdinand Porsche les premières Volkswagen ou " voiture du peuple " , censées être accessibles aux Allemands les plus modestes - en réalité , peu seront construites sous les IIIe Reich , leurs usines de montage étant vite affectés à la construction de chars .
affecter#1#	79	La prise en compte de la valeur de la période initiale peut considérablement affecter l'estimation de l'âge .
affecter#1#	258	Les quantités importantes de thé produites en 2003 n'ont que peu affecté les prix qui sont restés relativement stables en 2003 .
affecter#1#	99	L'expédition doit affronter la tempête et les hommes sont affectés du scorbut .
affecter#1#	138	L'hypothèse la plus probable est qu'ils perturbent l'expression normale des gènes au niveau des ARN messagers , ce qui affecterait tout le métabolisme cellulaire .
affecter#1#	199	Elle se situe sur le dos ou les fesses \( région lombo-sacrée \) et affecte particulièrement les personnes à peau sombre , notamment les asiatiques .
affecter#1#	26	c'est surtout le nord du département qui a été affecté \( Gorron , Le Pas , Chantrigné , Couptrain , Mayenne ... \) .
affecter#4#	235	Le 22nd TRS est lui affecté à Mountain Home dans l'Idaho .
affecter#1#	221	Cette valeur est affectée par le niveau du service , ainsi que par les destructions des arbres , des maisons , des routes ...
affecter#4#	307	Si l'aéronef de tête est détruit , l'interface neuronale est automatiquement annulée et le pilote est affecté à un autre vaisseau .
affecter#1#	62	Bien que l'exportation de machines outils a augmenté considérablement durant les dernières années , la potentielle baisse des exportations d'acier risque d'affecter la balance commerciale totale ukrainienne , vu que l'acier représente 46 % de ses exportations .
affecter#4#	85	A l'extension de la branche E 4 du RE vers Tournan en 2003 , toutes les Z 22500 sont affectées à cette ligne .
affecter#4#	229	On observe que cet auteur n'évoque pas de " traite intra-africaine " , et que le total qu'il affecte à la traite orientale est de 11 698 000 .
affecter#4#	239	Tommy Lasorda est de nouveau affecté aux Royals de Montréal avec lesquels il remporte un nouveau titre de Ligue internationale .
affecter#1#	186	En 1928 , l'effectif atteignit 12.500 travailleurs , mais il tomba à 6.800 en 1932 , pendant la Grande Dépression , qui affecta durement Clydebank .
affecter#1#	148	la perte de contrôle et de prédiction des événements qui est un élément crucial dans les stress prolongé et chronique et , par la suite , affecte le vieillissement et tous les processus physiques et mentaux .
affecter#1#	118	Le DOC a initié en 2005 une campagne de promotion de la haie dans la Buller qui permettrait de maintenir des habitats viables pour le weka tout en freinant l'érosion chronique qui affecte ces nouvelles terres .
affecter#4#	24	Elle a été affectée au SGC en échange de la porte Russe .
affecter#2#	134	À l'instar des autres récits de cette série \( Les Cenci , La Duchesse de Palliano , L'Abbesse de Castro , Trop de faveur tue et Suora Scolastica \) , Stendhal affecte de se borner à traduire un texte italien .
affecter#4#	291	il fut affecté au ministère de la guerre à Londres .
affecter#4#	101	Il est possible d'affecter douze méthodes de saisie et douze liste de fontes aux raccourcis clavier des touches F 1 à F 12 , ce qui permet de taper aisément des textes multilingues .
affecter#1#	150	Cette évolution démographique affectera la vie de chaque homme , femme et enfant autour du monde .
affecter#1#	209	Les plaintes physiques affectent la plupart des systèmes et semblent exagérés .
affecter#4#	178	Parti enquêter à Chicago sur l'assassinat de son père , Benton Fraser , agent de la police montée , est ensuite affecté au consulat canadien .
affecter#4#	132	De retour en Algérie le 21 juin 1956 , il est affecté au 2e Régiment étranger et prend part , le 24 juin 1857 au combat d'Ischeriden pendant laquelle il est blessé d'une balle à la jambe droite .
affecter#1#	262	Dans ces jeux certains joueurs peuvent disposer d'informations propres sur la manière dont le hasard va intervenir dans l'issue du jeu \( une meilleure connaissance des probabilités d'occurrence de tel ou tel évènement qui va affecter le cours du jeu , par exemple \) .
affecter#1#	285	L'anergie est présente , par exemple , dans le cas du SIDA , une maladie qui affecte profondément le système immunitaire .
affecter#1#	158	Il survit à cette déportation grâce aux pressions internationales aboutissant à sa libération , mais la détention et les tortures ont profondément affecté son équilibre .
affecter#1#	281	Ils affectent de manière moindre le domaine montagneux .
affecter#1#	264	Ce problème a affecté les prix mondiaux du pétrole en prévisions d'autres pannes .
affecter#1#	163	L'agitation révolutionnaire qui a gagné les treize colonies depuis la fin de la Guerre de Sept Ans affecte aussi les colons de l'arrière-pays .
affecter#1#	271	Les cartes Events sont des cartes jouées par les Methuselah , qui restent en jeu et dont l'effet affecte tous les joueurs .
affecter#1#	311	Il ne permet pas facilement d'effectuer des comparaisons dans l'espace et le temps , car il est affecté par l'espérance de vie , qui varie beaucoup .
affecter#4#	50	au cours de l'année 2002 , révèle le rapport , 46 % du budget palestinien ont été affectés au bureau du président \( Yasser Arafat \) , aux services de sécurité et aux médias , alors que les services sociaux devaient se contenter de 36 % du total .
affecter#1#	59	les économies occidentales entrent en récession au second choc pétrolier , l'URSS limite ses exportations de pétrole vers les pays frères et annonce un objectif de baisse de 10 % en 1981 et en augmente les prix destinés aux pays du Comecon \( liés à une formule quinquennale , le prix du baril soviétique augmente dans les années 80 avec un retard pris sur la hausse mondiale des prix en 1979 \) , ce qui affecte 16 , 4 millions des 16 , 6 millions de tonnes de pétrole brut importé par la Tchécoslovaquie .
affecter#1#	53	Cependant , comme les fluides en jeu comportent des particules chargées , ils peuvent produire des champs magnétiques ou être affectés par eux .
affecter#4#	274	Les comptes de 1266 ont permis de constater que 6 , 75 % des recettes étaient affectées à l'administration civile , 33 , 84 % à l'administration militaire et 59 , 6 % à la maison royale .
affecter#4#	168	Il est alors affecté le 12 février à la 2e compagnie du 49e régiment d'infanterie , formé des anciens du Corps franc Pommiès qui est stationné en Allemagne .
affecter#1#	303	En relativité générale , le tenseur est la quantité qui décrit comment le champ gravitationnel est affecté par la présence de matière .
affecter#4#	87	elles étaient affectées au dépôt de La Chapelle .
affecter#1#	157	La mort du Prince Consort le 14 décembre 1861 affecte profondément la reine qui prend le deuil , s'habille de noir et évite les apparitions publiques et les visites à l'intérieur de Londres .
affecter#4#	363	Les machines numéros 8346 à 8366 furent affectées au réseau ferroviaire Guillaume-Luxembourg .
affecter#1#	159	Elles affectent essentiellement les personnes âgées et se décollent assez facilement .
affecter#1#	143	Leur disparition affecta beaucoup Vifsorbier , qui leur vouait une admiration particulière  :
affecter#1#	175	Les marges en particulier sont très affectées par la hausse du prix des métaux \( + 160 % pour le zinc sur l'année 2005 , par exemple \) .
affecter#1#	142	Il est très affecté par la mort de Wanda , ce qui le rend plus dur , et est très proche de Tornade .
affecter#1#	70	Pour les premiers auteurs néoclassiques , idée classique de la neutralité de la monnaie est maintenue \( la monnaie n'affecte pas la production , le revenu réel , l'investissement , l'épargne ou les prix relatifs \) .
affecter#4#	88	Alors que Mohamed Mzali se voit confier le ministère de la défense , il fait appel à lui et l'affecte à son cabinet .
affecter#1#	234	Cependant , un avantage à cela est pouvaient utiliser les dégâts subis sur la voiture \( bien que les dégâts n'affectaient pas la performance \) .
affecter#1#	263	Or il faut se souvenir que la maladie thromboembolique affecte plus particulièrement les personnes âgées .
affecter#1#	111	Les utilisateurs pour lesquels la mise à jour automatique est configurée sur " avertir " et qui ne valident pas le téléchargement de WGA ne sont pas affectés .
affecter#4#	193	Aucun drapeau n'est affecté .
affecter#1#	376	Deux tremblements de terre \( déstructions \) associés à une élévation du niveau de la terre vers le premier quart du VIe siècle ont affecté le port et la ville .
affecter#1#	294	Certaines des effets des tempêtes de poussières qui ont affecté l'Amérique du nord aux XIXème et au début du XXème siècles ont une cause humaine .
affecter#1#	146	Il s'est focalisé sur l'hippocampe où la perte des cellules productrices d'acétylcholine affecte la mémoire et celle ci affecte à la suite les fonctions cognitives et les différentes formes de l'intelligence .
affecter#4#	81	12 trains sont affectés au dépôt Clichy-Levallois , sur le réseau Paris- St Lazare .
affecter#1#	295	La tempête a également affecté l'Espagne et le nord de l'Italie .
affecter#4#	108	Elle ne doit pas être confondue avec , une éphémère équipe paramilitaire dirigée par le Hurleur , qui fusionna avec la X après sa dissolution , la plupart de ses membres étant affecté à sa branche parisienne .
affecter#4#	292	En août 1943 il est affecté comme commandant au 9 ème bataillon parachutiste puis il est promu Lieutenant-colonel en mars 1944 .
affecter#4#	12	Et 20 millions d'euros seront affectés à l'étude des modes de transmission des maladies infectieuses de l'animal à l'homme .
affecter#4#	344	De retour de Corse , il est affecté , comme professeur de physique et de chimie , au collège impérial d'Avignon où il enseignera ces deux matières durant près de 17 ans .
affecter#1#	304	Le NHC estima plausible une intensification en ouragan en atteignant les Bahamas , mais Chris fut affecté par des vents cisaillants et se désorganisa .
affecter#1#	214	- La dissociation est affectée par la température \( cf. supra \)
affecter#1#	227	La réception fortuite d'un programme payant venant d'un tiers \( voisin \) est tolérée , puisque ces ondes ayant une longueur d'onde 12.2 cm sont affectées par des débordements techniques inévitables , souvent sous-estimés voire ignorés par les documents joints au transmetteur .
affecter#1#	21	L'édition de 1966 fut par contre affectée par de nombreuses influences politiques , qui ne permit pas à l'équipe de se préparer dans la sérénité , en effet de nombreux clubs brésiliens souhaitent voir leurs joueurs dans la Seleçao et essaient tous les moyens pour y parvenir .
affecter#1#	2	On peut y voir un arbre particulier , le Macrocarpa , dont la forme est affectée par le vent .
affecter#1#	46	La pollution peut l'affecter , notamment dans les zones où les champignons sont pollués par des retombées accidentelles ou chroniques de métaux lourds ou les radionucléides de Tchernobyl , car certains écureils font une grande consommation des fructifications souterraines de ces champignons qui concentrent le césium 135 radioactif déposé par le nuage de Tchernobyl \( Étant donné que le césium descend dans le sol à raison d'environ 1 cm par an , c'est à partir des années 2006 que la zone de prospection de ce champignon devrait être fortement affectée , et ce pour 10 à 20 ans \) .
affecter#1#	179	Des usages mal gérés peuvent introduire des malentendus , des vulnérabilités et affecter l'image d'une entreprise ou d'un individu .
