#### Annotations par 3 annotateurs (Adrien, Benoît, Lucie) de phrases extraites de Wikipedia
#### adjudication et suppression des phrases mal formées
#### lexique pour le verbe aborder :
####	sens 1 : communication, commencer à parler de qqch Ex. aborder la question du salaire
####	sens 2 : commencer/envisager une situation (dans un certain état d'esprit, dans une certaine position) Ex. aborder le match avec confiance
####	sens 3 : prise de contact avec qqn Ex. aborder quelqu'un dans la rue
####	sens 4 : atteindre un lieu, arriver près de/dans Ex. aborder le rivage


aborder#2#	317	Confirmation s'il en était besoin que , pour aborder un marché déjà saturé \( celui des monospaces \) ou simplement se maintenir sur un autre en régression \( les berlines \) , la tactique de l'innovation s'impose .
aborder#1#	340	mais nous abordons là un tout autre chapitre ....
aborder#1#	217	Une référence sérieuse sur le Tarot , cependant pas très adaptée si l'on souhaite jouer les Madame Irma \( même si le sujet est abordé à la fin de l'ouvrage \) .
aborder#1#	73	Il est allé jusqu'à aborder la prostitution enfantine en Thaïlande d'un point de vue humoristique , dans C'est si mignon à c't'âge là  ! , projet de série dessiné par Simon Léturgie qui a été refusé par tous les éditeurs [ 5 ] .
aborder#3#	32	En 2001 , elle aborde Raoni à Paris lors d'une d'une conférence .
aborder#1#	287	Toutefois , des sujets plus sérieux sont parfois abordés , surtout par les compositeurs majeurs  :
aborder#1#	247	Il aborde aussi le thème de la peur de l'amour et de l'intimité qui sépare d'un important fossé des sexes jamais auparavant si opposés .
aborder#1#	110	Montrant un certain talent pour le dessin , il commence sa carrière comme dessinateur de costumes et décorateur et aborde la mise en scène en tant qu'assistant .
aborder#4#	314	Cet événement eut lieu le 8 octobre 1856 , lorsque des officiers chinois abordèrent l'Arrow , un navire chinois enregistré à Hong Kong sous pavillon britannique , suspecté de piraterie et de trafic d'opium .
aborder#1#	160	Elle a ainsi été abordée dans des romans  :
aborder#1#	120	En 1797 , soit un siècle avant Bram Stoker , Goethe , dans la Fiancée de Corinthe , aborde sous forme de métaphore l'état non mort d'une jeune femme se nourrissant de sang .
aborder#1#	26	Ses lois abordent la question de la responsabilité de l'homme dans les problèmes de la cité .
aborder#2#	322	Empain gère et ne développe pas , manquant de la vision stratégique qui permettrait au groupe d'aborder l'avenir avec confiance .
aborder#1#	268	Elle « finit  » donc avec ce projet en utilisant sa manière personnelle d'aborder les images et en en montrant une grande partie sans avoir agit dessus .
aborder#1#	39	* Guides pratiques et de santé Cette collection réunit des guides écrits par des spécialistes sur des sujets divers , mais toujours dans un même souci d'aborder les choses de façon pratique  :
aborder#1#	33	Dans ce court texte autobiographique , en forme de pièce de théâtre , Élisabeth Gille parle avec ironie du cancer dont elle est atteinte , et y aborde donc une fois encore le thème de la mort , mais sur un ton léger , comme pour mieux la tenir à distance .
aborder#4#	1	Il aborde d'abord le Rocher aux Oiseaux , qu'il nomme alors « aux Margeaux  » à cause des nombreux volatiles qui s'y trouvent , puis l'Île Brion , qu'il nomme ainsi en l'honneur de son protecteur , Philippe Chabot de Brion .
aborder#1#	79	Le poste ne lui a pas été exactement offert , comme cela a parfois été affirmé , mais les électeurs , s'étaient réunis , avaient abordé le sujet , et avaient autorisé l'un d'entre eux , qui était l'ami personnel de Hamilton , de l'inviter à se porter candidat , une étape que la modestie de Hamilton l'avait empêché de prendre .
aborder#1#	320	Quelques mois seulement après avoir été annoncée moribonde , la Scuderia aborde le championnat en position de grande favorite .
aborder#1#	88	D'abord reconnu dans les courants underground , sont travail initie un courant photographique où les modèles masculins se mettent à nu dans une sensualité débridée et préfigure toute une iconographie qui aborde l'aspect performatif du travestissement , les notions de sexualité et d'identité .
aborder#1#	101	Sont notamment abordés des thèmes polémiques , notamment le féminisme et l'homosexualité .
aborder#1#	137	Il ajoute qu'aux États-Unis et en Europe , les médecins et les avocats qui sont Témoins de Jéhovah se rencontrent annuellement afin de débattre de questions telles que " confidentialité et privilège " , ce thème étant abordé par rapport à leurs relations avec leurs compagnons Témoins .
aborder#1#	121	Une infinité de lectures est possible car on peut aborder l'oeuvre au hasard , étudiants après étudiants , ou heure après heure .
aborder#1#	7	Un vaste ensemble de sujets relatifs à l'éthique des affaires est abordé dans le corpus dit responsa \( réponses \) en latin ou She'elot u-Teshuvot \( questions et réponses \) en hébreux , qui se préoccupe des applications pratiques .
aborder#1#	316	Après le lancement plus que tardif du conventionnel Touran , c'est au tour de sa filiale espagnole d'aborder enfin le segment des monospaces compacts .
aborder#1#	302	Cette catégorie contient tous les articles qui abordent les différents aspects \( but , méthode , moyen , problèmes ... \) de la recherche scientifique en sexologie  :
aborder#4#	234	À la fin de 1848 , James Clark Ross , commandant deux navires aborda à Port Leopold sur la côte nord pour hiverner .
aborder#1#	51	Par extension , ces recherches abordent le domaine de l'organisation dans l'entreprise .
aborder#3#	129	Les deux hommes avaient rencontré une jeune femme mais Albin , trop timide , n'avait pas osé l'aborder et c'est l'autre qui l'avait abordée .
aborder#1#	126	Elle y aborde le thème de la luxure , qualifiée de « » , thème qu'elle développera dans un deuxième manifeste , publié un an plus tard , le Manifeste futuriste de la luxure .
aborder#1#	46	L'informatique y est abordée en très forte quantité dès la première année .
aborder#1#	44	À côté de bien d'autres bouleversements que nous n'aborderons par ici , la logique des systèmes économiques en place et le travail salarié lui-même voient se briser progressivement leurs mécanismes  :
aborder#1#	366	Ronald Norrish aborda de nombreux domaines de recherche comme la photochimie ou la cinétique chimique en employant notamment des méthodes spectroscopiques .
aborder#1#	367	Apparu dans la deuxième moitié XVIIIe siècle , en particulier en France et en Italie , il aborde souvent des sujets amoureux sur une musique d'un style simple .
aborder#1#	35	Ensuite , il faut dialoguer avec elle pour qu'elle puisse prendre part aux exercices \( qui peuvent aussi être abordés de manière ludique \)
aborder#4#	356	Au cours de la troisième croisade , Richard Coeur de Lion , dérouté par une tempête aborda l'île , dut faire face à l'hostilité d'Isaac d'Isaac Comnène , le battit sans difficulté et occupa rapidement l'île chypriote \( fin mars 1191 \) .
aborder#1#	168	Cet artiste aborde également le répertoire swing durant toute la période de sa vie , notamment à partir de la période de la Seconde Guerre mondiale .
aborder#1#	291	Dans cet album , il aborde des thèmes allant des relations amoureuses aux problèmes de discrimination .
aborder#1#	143	La troupe cherche à tout prix l'originalité , dans leur façon entière d'aborder le théâtre  :
aborder#1#	66	Cette épopée aborde les différentes voies du yoga et leurs philosophies .
aborder#1#	315	Une motion \( M- 236 \) présentée par Reid , qui réclame que le premier ministre Jean Chrétien aborde la question de treize adhérents au Falun Gong emprisonnés avec des liens familiaux étroits avec le Canada , est adoptée à l'unanimité par la Chambre des communes le 24 octobre 2002 .
aborder#1#	63	Ce magazine aborde des sujets tels que la recherche scientifique , les phénomènes de société , les sciences humaines , l'écologie , l'art ou encore la religion .
aborder#1#	147	Avec René Abjean ils ont abordé la polyphonie galloise ou encore les ressources modales de l'ancienne musique bretonne .
aborder#1#	292	Si l'importance du signifiant révèle un parlêtre tout fait de symbolisme , la primauté du signifiant permet plus encore d'aborder l'inconscient , structuré comme un langage .
aborder#1#	374	Archétype du compositeur romantique à débordante , Robert Schumann a abordé presque tous les genres de son époque , avec plus ou moins de succès .
aborder#1#	369	C'est par la poésie qu'il aborde la littérature  :
aborder#1#	267	En France , elle a aussi travaillé avec Antoine Tisné , Allain Gaussin , Philippe Manoury , suivi les cours de Pierre Boulez au Collège de France et abordé le théâtre musical avec Georges Aperghis au Centre Acanthes .
aborder#4#	308	- 600 - Les premiers Númenóréens abordent en Terre du Milieu
aborder#1#	109	Les livres XVI et XVII abordent les volailles et les poissons .
aborder#2#	22	- Décevante lors de ses matchs préparatoires , les Bleus sont entourés d'un certain scepticisme au moment d'aborder la Coupe du monde , et la contestation médiatique autour du sélectionneur national Aimé Jacquet est à son comble .
aborder#1#	52	Elle aborde des métiers très variés comme architecte de réseaux d'accès , ingénieur support radio , chef de projet déploiement réseaux , ...
aborder#1#	145	Dans le programme de transition de la IVe Internationale , Trotsky aborde la question de l'armement du prolétariat .
aborder#1#	34	On constate en effet que sur les soixante dernières années cette question a été abordée pour EdF sous des rapports bien différents .
aborder#1#	318	L'Aphrodite L'Aphrodite de Cnide de Praxitèle montre comment on peut aborder le problème des copies pour se faire une idée de ce qu'a été la sculpture grecque .
aborder#1#	274	Elle évoque l'histoire de l'Angleterre au XXe siècle , du point de vue d'un vieux mendiant ayant vécu la Seconde Guerre mondiale , et aborde des thèmes aussi différents que la xénophobie , les inégalités et problèmes sociaux , la peur de la guerre nucléaire ...
aborder#1#	400	Ces conditions sont mises en oeuvre dans la recherche des transformations de Galilée , puis de celles de Lorentz qui sont abordées ci-dessous .
aborder#1#	372	D'autres réalisations dans ce domaine , comme Pour la forme \( 1969 \) et , plus récemment , L'Une ou la même , l'autre \( 1985 \) et Auparavant \( 1991 \) abordaient les mêmes matières sous l'angle de divers degrés de l'organisation destructive .
aborder#1#	185	Les mangas et animes abordent des thèmes très diversifiés , souvent plus que les bandes dessinées ou les comics .
aborder#3#	105	Nine-Eye aborde Jules Verne qui s'agrippe à la machine et se retrouve coincé dans la machine avec Nine-Eye .
aborder#1#	41	Une façon différente d'aborder le voyage .
aborder#2#	319	Disposant d'un chassis enfin à la hauteur , et d'un moteur turbo arrivé à maturité , Ferrari aborde la saison 1982 avec le statut de favori \( partagé avec Renault \) , mais malgré la confirmation du potentiel de la 126 C 2 , l'année se résumera à une succession de drames .
aborder#1#	106	La revue se devait d'aborder le temps présent dans toutes ses dimensions  :
aborder#1#	348	On peut ajouter que la suppression du système n'est pas abordée dans les codes qui nous sont parvenus .
aborder#1#	214	Il est bon de dire que la formation collégial technique en informatique de gestion ne couvre qu'un aspect très spécifique de tout ce qui est abordé dans les cours universitaire  :
aborder#1#	299	Unis , nous aborderons ensemble les grandes questions  :
aborder#1#	347	Le 28 août , elle envoya donc une délégation auprès du roi , avec pour mission de lui demander la démission de Cornelis Van Maanen et la convocation immédiate des États généraux afin d'aborder la question du redressement des griefs .
aborder#1#	89	Si l'on aborde globalement la situation du praticien libéral , que voit-on  ?
aborder#1#	27	Plutôt que de vouloir changer le fonctionnement des choses , l'attitude la plus juste pour un scientifique serait de se changer lui-même , dans sa manière d'aborder la science .
aborder#2#	20	Deux ans plus tard , la France aborde avec le statut de favorite le Championnat d'Europe de football 1984 qu'elle dispute à domicile .
aborder#4#	71	C'est en 1774 , que l'explorateur anglais James Cook aborde l'îlot Améré au large de la baie de Goro .
aborder#1#	155	Le cas des énoncés philosophiques sera abordé à part , mais il est clair que la philosophie ne produit elle aussi que des pseudo-propositions .
aborder#1#	156	Bien que ces domaines soient uniquement abordés à la fin de l'ouvrage dans quelques propositions , ils n'en sont pas moins dignes d'intérêt .
aborder#1#	243	C'est le témoin d'un certain degré d'euphorie , sous la pression de sa femme qui le souhaitait voir aborder le genre symphonique .
aborder#1#	385	Quelques années plus tard , d'autres spécialistes arrivent à des conclusions similaires et abordent le problème de la transexualité en terme de différenciation relevant de la chirurgie plutôt que du traitement psychiatrique ou de la thérapie analytique .
aborder#1#	153	A l'heure actuelle la seule source fiable et rigoureuse qui aborde cette question de coût est un rapport des Ponts et Chaussées , qui dit sans plus de précisions que le tramway sur pneus coûte plus cher que ce qui était prévu , mais sans atteindre le coût d'un tramway ferré .
aborder#1#	359	Il pourra être intéressant d'aborder dans des articles spécifiques l'évolution depuis leur création jusqu'à nos jours  :
aborder#1#	193	Selon Dave Grohl , ancien batteur de Nirvana , l'album de Lanegan a eu une grande influence sur la façon d'aborder le Unplugged in New York [ 1 ] .
aborder#1#	74	Les Cauchemars de l'amateur de fondue au Chester développent la métaphore négative du cauchemar , les strips sont ancrés dans la réalité du New York des années 1900 et abordent les thèmes inhérents à la vie quotidienne urbaine et aux inquiétudes causées par la société industrielle et urbaine naissante .
aborder#1#	388	Un autre exemple peut être trouvé chez Cameron \( 1994 \) qui aborde le phénomène comme un « d'activités entreprises par le management d'une organisation et destinées à améliorer l'efficacité organisationnelle , la productivité ou la compétitivité  » .
aborder#1#	148	Le travestissement des femmes en hommes se pratique aussi pour des raisons sociales , afin d'assumer plus facilement un comportement " libéré " , de séduire d'autres personnes sensibles à l'apparence masculine , , comme l'aborde le film Yentl de Barbra Streisand par le biais d'une protagoniste se destinant au Talmud , qui pour entrer dans une yeshiva , est forcée de dissimuler sa condition , ainsi que le " mythe " de la papesse Jeanne dans le folklore catholique
aborder#4#	313	L'hivernage 1909 se fait dans une grotte au sud-est de l'île Petermann , dans un endroit appelé Port de la Circoncision , parce que l'équipage y avait abordé le 1er janvier 1909 \( fête de la circoncision de Jésus dans le calendrier liturgique catholique \) .
aborder#4#	303	le typhon Damrey , dont les vents dépassent les 100 km / h et qui a fait neuf morts sur l'île chinoise de Haïnan , a abordé le nord du Viêt Nam , soufflant des toits , renversant des arbres et des poteaux électriques .
aborder#1#	237	effet , un système d'information devrait aussi être abordé comme un ensemble de processus , dont la finalité première dans le domaine de la santé est de produire un soin de qualité .
aborder#1#	324	Nous aborderons donc , dans cet article , le principe même qui a fondé les sciences cognitives  :
aborder#1#	361	Dans son univers on aborde radicalement la solitude existenciel la plus intime \( la saudade \) , mais aussi les peines et les joies de la collectivité galicienne à travers ses fêtes et ses misères , ses amours et les injustices qu'elle a subies , ses révoltes et l'émigration .
aborder#1#	136	une discussion permet également d'aborder les difficultés généralement rencontrées par les étudiants au cours d'une année de concours  ;
aborder#1#	284	Ses pièces ont souvent pour visée d'aborder une morale sur le racisme , le préjugés , le sexisme .
aborder#1#	250	Une autre de ses émissions a abordé la question de l'intelligence des singes .
aborder#1#	271	Metal Gear Solid abordait le processus de l'évolution du point de vue de la génétique  :
aborder#1#	294	Elle y aborde des sujets comme l'avortement , les sans-logis ou les armes nucléaires .
aborder#1#	240	La Symphonie n° 11 en sol mineur op 103 dite L'année 1905 , de Dmitri Chostakovitch a été composée le 4 août 1957 en souvenir de l'insurrection de 1905 mais aborde aussi la répression des peuples sous le joug des systèmes totalitaires .
aborder#1#	380	Le film aborde le milieu du cinéma , et Aldrich en profite pour peindre le portrait d'un producteur qui endosse toutes les tares d'Hollywood et les bassesses de la nature humaine .
aborder#1#	171	Il aborde la musique dans un groupe avec Ryuichi Sakamoto .
aborder#1#	260	Connu pour ses tableaux abstraits en vinyle évoquant le design contemporain \( et à travers lui , les années 1960 et 1970 \) , Stéphane Ducret aborde en 2006 la notion mémoire .
aborder#4#	304	- L'ouragan Isabel aborde les côtes de la Caroline du Nord , puis le 19 remonte vers le nord-ouest causant la mort de 21 personnes .
aborder#4#	128	Du haut de cette tour , l'artillerie lançait des projectiles sur le point par où on l'abordait , et les assiégés ne pouvaient venir chercher de l'eau sans risquer leur vie si bien que non seulement le bétail et les bêtes de somme , mais encore la nombreuse population de la ville souffraient de la soif .
aborder#1#	397	Il a aussi abordé dans de remarquables essais l'interrogation empirique et poétique sur l'existence de Dieu \( notamment , La Faim du tigre \) , et le sens de l'action de l'homme sur la Nature .
aborder#1#	224	Nous abordons ici un des points clefs de la Sémantique générale .
aborder#1#	179	Il est abondamment utilisé aujourd'hui par la physique théorique , où tout phénomène est abordé , chaque fois que possible , en termes de symétrie d'espace , de charges , et même de temps .
aborder#4#	249	Il est abordé une première fois , le 26 mars 1960 , au sud de Groix , par le cargo Léognan de la Compagnie Maritime et Commerciale du Sud-Ouest .
aborder#1#	40	L'Esprit Frappeur est un petit éditeur français qui aborde les questions d'actualités sur un ton engagé \( à gauche toute \) et volontiers provocateur \( un livre de recettes de cuisines à base de cannabis , par exemple \) .
aborder#1#	197	Sa littérature pour la jeunesse \( romans , premières lectures , albums \) aborde souvent des thèmes réputés graves ou difficiles  :
aborder#1#	11	Son ouvrage majeur est le Traité des sensations , dans lequel il s'émancipe du patronage de Locke et aborde la psychologie de sa propre manière , formulant sa doctrine du sensualisme .
aborder#1#	9	Plusieurs personnalités ont abordé cette question , comme l'historien Marc Bloch et le philosophe Paul Ricoeur \( sur le plan de la refondation de la mémoire \) .
aborder#1#	239	La synchronicité suscite un certain intérêt dans le courant qui aborde souvent le thème des pouvoirs " psi " :
aborder#1#	167	Elle peut aussi aborder des domaines plus restreints \( noms de villas ou d'hôtels , par exemple \) .
aborder#1#	360	Lors de réunions \( facultatives \) , les enseignements sont abordés sous divers sujets .
aborder#1#	28	Lors de ce congrès ont été particulièrement abordés les problèmes liés à la vie des personnes -- la scolarité des jeunes épileptiques , la dépression et l'anxiété liées à la maladie , le désir d'enfant et le suivi de la grossesse des femmes épileptiques -- mais aussi à la génétique et aux perspectives thérapeutiques de la chirurgie .
aborder#1#	212	Ce film aborde le problème israélo-palestinien avec humour mais finesse .
aborder#1#	87	Il aborde ses motivations , ses peurs , et son quotidien de grand reporter .
aborder#1#	255	Connu pour ses tableaux abstraits en vinyle évoquant le design contemporain \( et à travers lui , les années 60 et 70 \) , Stéphane Ducret aborde dès 2006 la notion mémoire .
aborder#4#	152	Le 14 décembre 2002 , à 2h du matin et par fort brouillard , le Tricolor , transporteur de véhicules de la compagnie norvégienne Wallenius , d'une taille de 190 sur 42 mètres et transportant 2 voitures de luxe et 77 engins de chantier coule sur un haut-fond dans le détroit du pas de Calais à 30 km au large de Dunkerque , après avoir été abordé par un porte-conteneurs .
aborder#1#	162	Nous n'avions pas l'intention de créer une telle émotion mais plutôt d'aborder une vraie question , qui préoccupe les citoyens dans leur attachement à la Belgique .
aborder#1#	149	Le lecteur désireux d'aborder la question de façon plus théorique se reportera à l'article économie du travail qui est la branche de l'économie qui étudie le marché du travail .
aborder#1#	297	Cette question est cependant abordée par le parlement .
aborder#1#	251	Il est préférable d'avoir une connaissance modèle OSI avant d'aborder TCP / IP , car les mêmes principes s'appliquent , mais sont plus simples à comprendre avec le modèle OSI .
aborder#1#	78	Il innove et est l'un des premiers à aborder l'écologie des araignées .
aborder#4#	281	Quoique d'apparence moins technique que le slalom , le géant requiert une grande précision , un bon sens du rythme et une bonne puissance pour aborder au mieux chaque virage .
aborder#1#	95	Celle-ci ne sera abordée que vers la fin des années 1970 avec les premiers carburants sans plomb en Californie.
aborder#4#	227	Jacques Cartier y aborde en effet ce jour-là , trouve « grand nombre de lièvres » dont ses hommes se nourrissent et , pour cette raison , la nomme « l'isle es Liepvres » .
aborder#1#	161	Premier magazine grand public français sur ancienne , Toutankhamon magazine aborde l'ensemble des thèmes de l'égypte des pharaons  :
aborder#1#	305	Dans celui-ci , il y a beaucoup de désir chez Richard mais pas de concrétisation contrairement à la pièce qui aborde l'adultère de manière directe et drôle .
aborder#1#	124	- Le sentier de découverte de la Sarcéna \( livret \) jalonné par des totems et des jeux interactifs qui abordent certains sujets sur la faune et la flore \( départ à Pré Pourri \)
aborder#1#	391	- Le Tour du monde de la liberté de la presse , aborde les principales atteintes à la liberté de la presse recensées en 2003 sur les cinq continents , et s'appuie sur de nombreux témoignages .
aborder#1#	270	À sa suite , Patrick Champagne aborde la question , notamment dans son ouvrage de 1990  :
aborder#1#	6	La théorie est abordée au niveau licence-maitrîse mais essentiellement d'un point de vue abstrait introduit notamment par Kronecker .
aborder#1#	198	Après des études de cinéma à l'IAD , il aborde la composition musicale et sa rencontre avec Fernand Schirren le conduit à la danse contemporaine , pour laquelle il écrira de nombreuses musiques de scène .
aborder#1#	399	Émission radiophonique hebdomadaire diffusée , depuis 1997 , tous les samedi de 13h20 à 14h sur France Inter , Rendez-vous avec X s'intéresse à l'histoire contemporaine et à l'actualité et aborde plus particulièrement les affaires liées à l'espionnage .
aborder#1#	173	Sa présence permet d'aborder les différences entre le monde des garçons et celui des filles .
aborder#1#	85	Pendant que RAW abordait une nouvelle approche dans son programme , Nitro commençait à produire de bien ternes shows avec les mêmes histoires .
aborder#2#	157	Cette étape doit être abordée avec prudence car elle peut provoquer des migraines .
aborder#1#	112	En mettant l'accent sur les synapses dans le vieillissement , on peut sortir du niveau organique de la neuropsychologie pour aborder les niveaux social et culturel de la psychologie sociale et de la psychologie communautaire .
aborder#1#	107	Ce film , qui aborde le thème de l'entreprise soumise aux lois du marché , suit le parcours de Philippe Seigner , jeune consultant sortant de l'école , partagé entre son désir de rentabiliser l'entreprise , et donc de procéder à des licenciements , et sa sensibilité , ses états d'âme qui le font s'interroger sur les conséquences humaines de ses actes .
aborder#1#	178	Ils créent des oeuvres qui ne sont pas forcément destinées à être rejouées , il abandonne le texte et se tourne vers le mouvement , abordent la performance / spectacle , métissent les différentes formes d'Arts mis à leur disposition , cherche à provoquer le public ...
aborder#1#	379	Les thèmes récurrents de l'oeuvre de Robert Charroux abordent l'ufologie et ce que l'on appelle le néo-évhémérisme , néologisme mieux connu sous le nom de la théorie pseudo-scientifique des Anciens Astronautes , très controversée par les archéologues et les historiens .
aborder#1#	265	Revenu au Cambodge , il change de média et aborde la sculpure , travaillant le rotin .
aborder#1#	236	Pour représenter graphiquement la matrice de Cartan on utilise le concept de diagramme de Dynkin qu'on va maintenant aborder .
aborder#1#	221	Chaque traité aborde un thème principal et de très nombreux autres thèmes aussi variés qu'inattendus
aborder#1#	166	À partir de 1981 , il aborde le thème qu'il approfondira de film en film  :
aborder#1#	15	Chacune des trois séries d'études aborde un aspect particulièrement représentatif du domaine  :
aborder#1#	99	La Perspectiva aborde aussi des questions de psychologie , comme l'association et le subconscient .
aborder#1#	306	enfin , le quatrième \( actuellement en cours \) aborde la question des mineurs sous influence sectaire .
aborder#1#	187	On découvrit que leur étude permettait d'aborder de façon quantitative des questions jusque là restées d'ordre philosophique , comme la morale .
aborder#4#	2	la Néréide aborde les Saintes et fait campagne à Terre-de-Haut .
aborder#1#	158	[ 1 ] En effet , si le roman n'aborde pas la cause de la séropositivité de Léo , le téléfilm pose clairement son homosexualité .
aborder#3#	130	Les deux hommes avaient rencontré une jeune femme mais Albin , trop timide , n'avait pas osé l'aborder et c'est l'autre qui l'avait abordée .
aborder#4#	229	Le premier Européen à avoir abordé ces îles fut Ferdinand Magellan en 1521 , qui visita Guam et réclama ces terres pour l'Espagne .
aborder#1#	134	D'autres sujets scientifiques plus isolés sont aussi abordés , comme la technologie spatiale , l'électrophotographie , les moteurs , l'informatique et la métrologie \( altimètres et gravimètres de « planète  » \) .
aborder#1#	273	Les mêmes questions ont été abordées lors de la deuxième phase , en particulier celle de la gouvernance de l'internet .
aborder#1#	222	Chaque traité aborde un thème principal et de très nombreux autres thèmes aussi variés qu'inattendus .
aborder#1#	200	Les envolées verbales de Stephen Colbert l'amènent à l'occasion à traiter satiriquement du site web Wikipédia , sujet qu'il a abordé à au moins cinq reprises au cours de ses deux premières années de diffusion .
aborder#1#	326	Il existe plusieurs façons d'aborder une science humaine dans un texte ou dans un ouvrage , mais de manière générale , la présentation suivante est la plus appropriée :
aborder#1#	262	L'Association permet d'aider les acteurs locaux qui oeuvrent pour aider les enfants en grande difficulté \( ou aux groupes en difficulté , comme les femmes ou les minorités \) , afin d'aborder des problématiques comme la confiance en soi , le rapport au corps , le rapport à l'autre .
aborder#4#	146	Il ne put même pas y aborder en raison d'une d'une tempête .
aborder#1#	293	Il peut être abordé aussi bien comme une pratique martiale que comme une forme d'expression artistique , une pratique de santé , ou un outil de découverte et de transformation de soi .
aborder#1#	353	Le fond du problème n'a jamais été abordé par Patrick Poivre d'Arvor , ni par Régis Faucon qui ne s'est jamais exprimé sur cette affaire :
aborder#1#	122	L'ouvrage aborde ensuite les semi-minéraux \( comme le mercure ou le soufre \) , l'analyse et la préparation des minerais pour la fonte , les explosifs .
aborder#1#	387	Ce n'est qu'au tournant du siècle qu'il aborde de nouveaux rôles  :
aborder#2#	117	L'année suivante , il aborde le Tour en tant que favori .
aborder#1#	10	En 2004 , il publie Alissia Lone , un deuxième roman qui aborde le délicat thème du viol .
aborder#1#	245	De là il aborde les calculs pratiques et fabrique une table à compter , l'abaque dite de Gerbert .
aborder#1#	375	54 . Sous l'incitation de Franz Liszt , il aborde aussi la musique de chambre en 1842 .
aborder#1#	8	D'autres écrits abordent également cette dimension éthique .
aborder#1#	246	Il n'hésite pas à aborder la sexualité \( «  I Need Someone to Love Tonight  » , « » , « You Wanna Funk  » \) .
aborder#4#	371	Les virages sont plus difficiles à aborder avec des rollers de vitesse qu'avec des patins de loisir du fait de l'étendue de la platine ou de la taille des roues , impliquant un plus grand encombrement ainsi qu'une plus grande longueur de roues au sol , et donc une moindre maniabilité .
aborder#1#	190	Leur musique aborde des sujets relatant des problèmes sociaux , politiques ou personnels .
aborder#1#	256	L'émission aborde essentiellement des passages de la vie de tous les jours \( repas de famille , séance de vaisselle , la vie d'une fermière \) .
aborder#4#	288	Heureusement , peu après le premier assaut , plusieurs navires chrétiens abordèrent à Jaffa , et les croisés purent s'approvisionner pour quelque temps .
aborder#1#	36	- Aborder des techniques de relaxation , comme la sophrologie , ont ici tout leur intérêt et peuvent permettre à l'homme de mieux habiter son corps et d'accroître sa capacité de repérer le seuil éjaculatoire .
aborder#1#	170	Les principaux thèmes qu'il a abordé dans sa carrière sont la littérature d'enfance et de jeunesse , la publicité , les alsatiques et l'érotisme .
aborder#4#	93	Quand la capitaine meure , elle revient même moment , dans le vaisseau , quand ils abordent la planète .
aborder#1#	70	Dans ce roman , l'auteure aborde les rapports mère-fille dans ce qu'ils peuvent avoir de plus cruellement destructeurs .
aborder#1#	398	Dotée d'un indéniable don pour les langues , elle aborde avec succès les opéras dans des langues aussi difficiles , pour une Américaine , que le français \( Thaïs de Massenet \) ou le tchèque \( Rusalka de DvoÅák \) .
aborder#1#	164	Il convient donc d'aborder la question avec modération , pour ne pas prêter à confusion sur la religion réellement pratiquée .
aborder#2#	151	On recense aujourd'hui un nombre croissant de cas de personnes qui peuvent réaliser avec succès leur transition durant leur adolescence et qui , de ce fait , abordent la vie adulte avec tout ce qu'elle implique en même temps que les autres \( c . f . par exemple : [ 17 ] \) .
aborder#1#	203	Il est devenu depuis le daily et aborde les sujets religieux , culturels et politiques .
